Dim,Key,TempoM
5822,1940,-4.59999e-05
5832,1943,0.00021
5842,1947,-0.00011
5852,1950,-0.000734
5862,1953,-0.000255
5872,1957,-0.000545
5882,1960,0.000224
5892,1963,0.000166
5902,1967,0.000413
5912,1970,0.000183
5922,1973,0.00041
5932,1977,6.2e-05
5942,1980,0.000176
5952,1983,0.000181
5962,1987,0.000108
5972,1990,0.000292
5982,1993,0.000424
5992,1997,0.000516
6002,2000,0.000184
6012,2003,0.000295
6022,2007,0.000163
6032,2010,5.5e-05
6042,2013,0.000274
6052,2017,0.000356
6062,2020,0.000282
6072,2023,0.000122
6082,2027,0.000324
6092,2030,0.000298
6102,2033,7.50001e-05
6112,2037,0.000152
6122,2040,0.000196
6132,2043,0.000213
6142,2047,0.000178
6152,2050,0.000116
6162,2053,0.000218
6172,2057,0.000347
6182,2060,0.000126
6192,2063,0.000266
6202,2067,0.000301
6212,2070,-0.000144
6222,2073,0.00019
6232,2077,0.000198
6242,2080,0.000322
6252,2083,0.000132
6262,2087,0.000202
6272,2090,0.000232
6282,2093,2.9e-05
6292,2097,0.000142
6302,2100,0.000231
6312,2103,0.0002
6322,2107,0.000174
6332,2110,0.000149
6342,2113,0.000353
6352,2117,-4.5e-05
6362,2120,-0.0005
6372,2123,0.000353
6382,2127,0.000555
6392,2130,0.000216
6402,2133,0.000329
6412,2137,0.000181
6422,2140,0.000204
6432,2143,0.000342
6442,2147,0.000359
6452,2150,0.00026
6462,2153,0.0003
6472,2157,0.000247
6482,2160,-5.29999e-05
6492,2163,0.000257
6502,2167,0.000206
6512,2170,0.000117
6522,2173,0.00046
6532,2177,0.000215
6542,2180,6.59999e-05
6552,2183,0.000287
6562,2187,0.000264
6572,2190,0.000338
6582,2193,0.000217
6592,2197,0.000159
6602,2200,0.000383
6612,2203,0.000185
6622,2207,0.000113
6632,2210,0.001009
6642,2213,0.000183
6652,2217,0.000338
6662,2220,0.000477
6672,2223,0.000106
6682,2227,0.000348
6692,2230,0.000319
6702,2233,0.000363
6712,2237,0.00019
6722,2240,0.000293
6732,2243,0.00017
6742,2247,0.000348
6752,2250,0.000292
6762,2253,0.000157
6772,2257,0.000274
6782,2260,0.000223
6792,2263,0.000434
6802,2267,0.000193
6812,2270,0.000208
6822,2273,0.000814
6832,2277,0.000204
6842,2280,0.000289
6852,2283,-0.000384
6862,2287,0.000279
6872,2290,0.000259
6882,2293,0.000132
6892,2297,0.000293
6902,2300,0.000156
6912,2303,0.00016
6922,2307,0.00029
6932,2310,0.000321
6942,2313,0.00024
6952,2317,0.000327
6962,2320,0.000541
6972,2323,0.000102
6982,2327,0.000243
6992,2330,0.000634
7002,2333,0.000252
7012,2337,0.000392
7022,2340,0.000421
7032,2343,0.000247
7042,2347,0.000177
7052,2350,0.000638
7062,2353,0.000207
7072,2357,0.000336
7082,2360,0.000264
7092,2363,0.000295
7102,2367,0.000128
7112,2370,0.000245
7122,2373,0.000175
7132,2377,0.000237
7142,2380,0.000216
7152,2383,0.000265
7162,2387,0.000299
7172,2390,0.000489
7182,2393,7.2e-05
7192,2397,0.000203
7202,2400,0.000498
7212,2403,0.000278
7222,2407,0.000183
7232,2410,0.000529
7242,2413,0.000195
7252,2417,0.000283
7262,2420,0.000385
7272,2423,0.000133
7282,2427,0.000198
7292,2430,0.000653
7302,2433,0.000274
7312,2437,0.000172
7322,2440,0.00044
7332,2443,0.000266
7342,2447,0.00031
7352,2450,0.00045
7362,2453,0.000197
7372,2457,0.000264
7382,2460,0.000419
7392,2463,0.000143
7402,2467,0.000187
7412,2470,0.000511
7422,2473,0.000279
7432,2477,0.0002
7442,2480,0.000447
7452,2483,0.000254
7462,2487,0.000304
7472,2490,0.000318
7482,2493,0.000346
7492,2497,0.000193
7502,2500,0.000517
7512,2503,0.000211
7522,2507,0.000297
7532,2510,0.00038
7542,2513,0.000281
7552,2517,0.000245
7562,2520,0.000448
7572,2523,0.000138
7582,2527,0.000364
7592,2530,0.00078
7602,2533,0.000325
7612,2537,0.000274
7622,2540,0.000631
7632,2543,0.000235
7642,2547,0.00032
7652,2550,0.000578
7662,2553,0.000336
7672,2557,0.00035
7682,2560,0.000104
7692,2563,0.000175
7702,2567,-0.000397
7712,2570,0.000258
7722,2573,0.000466
7732,2577,0.00075
7742,2580,0.000208
7752,2583,0.000484
7762,2587,0.000316
7772,2590,0.000278
7782,2593,-0.000199
7792,2597,0.00027
7802,2600,0.000305
7812,2603,-0.000134
7822,2607,0.0003
7832,2610,0.000691
7842,2613,0.000294
7852,2617,0.000424
7862,2620,0.000328
7872,2623,0.000234
7882,2627,0.000394
7892,2630,0.000388
7902,2633,0.000163
7912,2637,0.000319
7922,2640,0.000133
7932,2643,0.000281
7942,2647,0.000272
7952,2650,0.000243
7962,2653,0.000342
7972,2657,0.000683
7982,2660,0.000365
7992,2663,0.00041
8002,2667,0.000376
8012,2670,0.000176
8022,2673,0.000285
8032,2677,0.000542
8042,2680,0.00025
8052,2683,0.000279
8062,2687,0.000238
8072,2690,0.000318
8082,2693,0.000293
8092,2697,0.000279
8102,2700,0.00024
8112,2703,0.000512
8122,2707,-0.000693
8132,2710,0.000407
8142,2713,-1.10001e-05
8152,2717,0.000334
8162,2720,0.000502
8172,2723,4.20001e-05
8182,2727,0.000314
8192,2730,0.000429
8202,2733,0.000139
8212,2737,0.000231
8222,2740,0.000161
8232,2743,0.000286
8242,2747,0.000879
8252,2750,0.000309
8262,2753,0.000218
8272,2757,0.00025
8282,2760,0.000224
8292,2763,0.000629
8302,2767,0.000141
8312,2770,0.000376
8322,2773,-5.19999e-05
8332,2777,0.000434
8342,2780,0.000397
8352,2783,0.000241
8362,2787,0.000357
8372,2790,0.000377
8382,2793,0.000373
8392,2797,0.00038
8402,2800,-3.6e-05
8412,2803,0.000317
8422,2807,0.000421
8432,2810,0.000211
8442,2813,0.000298
8452,2817,-4.00003e-06
8462,2820,0.000255
8472,2823,0.000818
8482,2827,0.000177
8492,2830,0.00025
8502,2833,0.000148
8512,2837,0.000163
8522,2840,0.000533
8532,2843,-0.001996
8542,2847,0.000679
8552,2850,0.000287
8562,2853,0.000531
8572,2857,0.000345
