Dim,Key,TempoM
3130,1564,0.043623
3140,1569,0.045222
3150,1574,0.044327
3160,1579,0.044375
3170,1584,0.045471
3180,1589,0.045198
3190,1594,0.045399
3200,1599,0.045755
3210,1604,0.04769
3220,1609,0.046142
3230,1614,0.046359
3240,1619,0.046363
3250,1624,0.048393
3260,1629,0.05301
3270,1634,0.048535
3280,1639,0.047752
3290,1644,0.047929
3300,1649,0.048254
3310,1654,0.050447
3320,1659,0.048915
3330,1664,0.049562
3340,1669,0.050524
3350,1674,0.050284
3360,1679,0.050681
3370,1684,0.051041
3380,1689,0.051359
3390,1694,0.051121
3400,1699,0.053241
3410,1704,0.051901
3420,1709,0.052441
3430,1714,0.05268
3440,1719,0.053257
3450,1724,0.053324
3460,1729,0.053668
3470,1734,0.053651
3480,1739,0.053918
3490,1744,0.056938
3500,1749,0.054759
3510,1754,0.055845
3520,1759,0.055503
3530,1764,0.055635
3540,1769,0.056854
3550,1774,0.056115
3560,1779,0.056767
3570,1784,0.059067
3580,1789,0.057624
3590,1794,0.057293
3600,1799,0.058353
3610,1804,0.058767
3620,1809,0.059395
3630,1814,0.059148
3640,1819,0.059281
3650,1824,0.061715
3660,1829,0.064468
3670,1834,0.072038
3680,1839,0.060439
3690,1844,0.061071
3700,1849,0.06143
3710,1854,0.061069
3720,1859,0.069841
3730,1864,0.062927
3740,1869,0.064877
3750,1874,0.065241
3760,1879,0.062867
3770,1884,0.063389
3780,1889,0.064353
3790,1894,0.063961
3800,1899,0.066292
3810,1904,0.065238
3820,1909,0.067227
3830,1914,0.065297
3840,1919,0.06676
3850,1924,0.066048
3860,1929,0.066958
3870,1934,0.068636
3880,1939,0.067338
3890,1944,0.073294
3900,1949,0.071996
3910,1954,0.067905
3920,1959,0.06817
3930,1964,0.070187
3940,1969,0.068997
3950,1974,0.070589
3960,1979,0.070561
3970,1984,0.070468
3980,1989,0.070964
3990,1994,0.070858
4000,1999,0.073526
4010,2004,0.072324
4020,2009,0.072123
4030,2014,0.071122
4040,2019,0.074061
4050,2024,0.073502
4060,2029,0.07548
4070,2034,0.073965
4080,2039,0.075063
4090,2044,0.074448
4100,2049,0.07578
4110,2054,0.075183
4120,2059,0.075624
4130,2064,0.077811
4140,2069,0.077131
4150,2074,0.076522
4160,2079,0.076925
4170,2084,0.077775
4180,2089,0.077634
4190,2094,0.079964
4200,2099,0.07926
4210,2104,0.079096
4220,2109,0.079745
4230,2114,0.08009
4240,2119,0.079902
4250,2124,0.082101
4260,2129,0.080981
4270,2134,0.083021
4280,2139,0.080879
4290,2144,0.08168
4300,2149,0.083888
4310,2154,0.08978
4320,2159,0.092868
4330,2164,0.084301
4340,2169,0.085279
4350,2174,0.084594
4360,2179,0.08669
4370,2184,0.085504
4380,2189,0.08413
4390,2194,0.086453
4400,2199,0.086413
4410,2204,0.089372
4420,2209,0.087044
4430,2214,0.08845
4440,2219,0.088683
4450,2224,0.090521
4460,2229,0.088698
4470,2234,0.0911
4480,2239,0.094897
4490,2244,0.093402
4500,2249,0.089795
4510,2254,0.089918
4520,2259,0.092641
4530,2264,0.091653
4540,2269,0.091718
4550,2274,0.093029
4560,2279,0.094025
4570,2284,0.094651
4580,2289,0.093355
4590,2294,0.09198
4600,2299,0.093734
4610,2304,0.094055
4620,2309,0.096518
4630,2314,0.096962
4640,2319,0.095776
4650,2324,0.096574
4660,2329,0.096608
4670,2334,0.102275
4680,2339,0.097928
4690,2344,0.0968
4700,2349,0.098414
4710,2354,0.098174
4720,2359,0.100159
4730,2364,0.100884
4740,2369,0.100836
4750,2374,0.100624
4760,2379,0.102404
4770,2384,0.101014
4780,2389,0.10005
4790,2394,0.102572
4800,2399,0.101972
4810,2404,0.107952
4820,2409,0.11474
4830,2414,0.104144
4840,2419,0.104434
4850,2424,0.106188
4860,2429,0.104918
4870,2434,0.106928
4880,2439,0.105692
4890,2444,0.10603
4900,2449,0.111296
4910,2454,0.10788
4920,2459,0.108744
4930,2464,0.10776
4940,2469,0.110374
4950,2474,0.110954
4960,2479,0.118168
4970,2484,0.110052
4980,2489,0.111806
4990,2494,0.1115
5000,2499,0.11086
5010,2504,0.111926
5020,2509,0.11162
5030,2514,0.113744
5040,2519,0.11102
5050,2524,0.113226
5060,2529,0.113906
5070,2534,0.115942
5080,2539,0.114714
5090,2544,0.11566
5100,2549,0.11491
5110,2554,0.118126
5120,2559,0.116018
5130,2564,0.115364
5140,2569,0.117334
5150,2574,0.119608
5160,2579,0.118932
5170,2584,0.12614
5180,2589,0.121968
5190,2594,0.125316
5200,2599,0.122186
5210,2604,0.12124
5220,2609,0.120808
5230,2614,0.135594
5240,2619,0.124988
5250,2624,0.12513
5260,2629,0.124194
5270,2634,0.123752
5280,2639,0.122274
5290,2644,0.124058
5300,2649,0.12667
5310,2654,0.12617
5320,2659,0.127006
5330,2664,0.126016
5340,2669,0.128048
5350,2674,0.136926
5360,2679,0.128042
5370,2684,0.12763
5380,2689,0.134712
5390,2694,0.12998
5400,2699,0.130998
5410,2704,0.131558
5420,2709,0.130704
5430,2714,0.129754
5440,2719,0.1312
5450,2724,0.133792
5460,2729,0.133736
5470,2734,0.133778
5480,2739,0.13491
5490,2744,0.13401
5500,2749,0.134212
5510,2754,0.136416
5520,2759,0.137468
5530,2764,0.13686
5540,2769,0.137068
5550,2774,0.1386
5560,2779,0.136946
5570,2784,0.136476
5580,2789,0.139258
5590,2794,0.153648
5600,2799,0.139862
5610,2804,0.139766
5620,2809,0.14297
5630,2814,0.143856
5640,2819,0.141928
5650,2824,0.143978
5660,2829,0.142704
5670,2834,0.144994
5680,2839,0.1448
5690,2844,0.144554
5700,2849,0.153816
5710,2854,0.144296
5720,2859,0.148538
5730,2864,0.145716
5740,2869,0.14602
5750,2874,0.148146
5760,2879,0.147222
5770,2884,0.14664
5780,2889,0.150176
5790,2894,0.149712
5800,2899,0.150454
5810,2904,0.151396
5820,2909,0.1502
5830,2914,0.152368
5840,2919,0.152554
5850,2924,0.152792
5860,2929,0.153132
5870,2934,0.152236
5880,2939,0.155014
5890,2944,0.15288
5900,2949,0.155696
5910,2954,0.175964
5920,2959,0.156158
5930,2964,0.156304
5940,2969,0.158148
5950,2974,0.15585
5960,2979,0.157946
5970,2984,0.161564
5980,2989,0.159342
5990,2994,0.158734
6000,2999,0.163344
6010,3004,0.167752
6020,3009,0.164156
6030,3014,0.162856
6040,3019,0.16392
6050,3024,0.16402
6060,3029,0.16264
6070,3034,0.162752
6080,3039,0.166492
6090,3044,0.16562
6100,3049,0.166148
6110,3054,0.166652
6120,3059,0.1657
6130,3064,0.165636
6140,3069,0.16896
6150,3074,0.1686
6160,3079,0.168648
6170,3084,0.18934
6180,3089,0.180008
6190,3094,0.181088
6200,3099,0.20456
6210,3104,0.198256
6220,3109,0.182004
6230,3114,0.181664
6240,3119,0.185096
6250,3124,0.180204
6260,3129,0.200832
6270,3134,0.217172
6280,3139,0.202572
6290,3144,0.177292
6300,3149,0.180328
6310,3154,0.1797
6320,3159,0.178764
6330,3164,0.185324
6340,3169,0.18032
6350,3174,0.181312
6360,3179,0.180428
6370,3184,0.184448
6380,3189,0.195556
6390,3194,0.199548
6400,3199,0.2138
6410,3204,0.214152
6420,3209,0.202224
6430,3214,0.191028
6440,3219,0.193632
6450,3224,0.18614
6460,3229,0.1898
6470,3234,0.192544
6480,3239,0.192332
6490,3244,0.198924
6500,3249,0.197304
6510,3254,0.194888
6520,3259,0.195348
6530,3264,0.198
6540,3269,0.192428
6550,3274,0.191636
6560,3279,0.196664
6570,3284,0.19426
6580,3289,0.20428
6590,3294,0.198852
6600,3299,0.200332
6610,3304,0.20044
6620,3309,0.205296
6630,3314,0.19988
6640,3319,0.1996
6650,3324,0.201504
6660,3329,0.218476
6670,3334,0.200936
6680,3339,0.2027
6690,3344,0.202304
6700,3349,0.20812
6710,3354,0.202608
6720,3359,0.202656
6730,3364,0.216352
6740,3369,0.204164
6750,3374,0.210532
6760,3379,0.212768
6770,3384,0.207856
6780,3389,0.206532
6790,3394,0.21268
6800,3399,0.209704
6810,3404,0.209908
6820,3409,0.210708
6830,3414,0.209672
6840,3419,0.2152
6850,3424,0.211616
6860,3429,0.213176
6870,3434,0.21342
6880,3439,0.234884
6890,3444,0.21388
6900,3449,0.215276
6910,3454,0.213556
6920,3459,0.21586
6930,3464,0.21852
6940,3469,0.2173
6950,3474,0.226952
6960,3479,0.218924
6970,3484,0.220868
6980,3489,0.219268
6990,3494,0.2178
7000,3499,0.21938
7010,3504,0.222196
