Dim,Key,TempoM
2752,1375,0.000121
2762,1380,0.000131
2772,1385,9e-05
2782,1390,8.2e-05
2792,1395,1.3e-05
2802,1400,7.10001e-05
2812,1405,0.000125
2822,1410,9.6e-05
2832,1415,0.000133
2842,1420,5.7e-05
2852,1425,0.000159
2862,1430,0.000127
2872,1435,0.000107
2882,1440,-0.000154
2892,1445,0.00017
2902,1450,9.6e-05
2912,1455,8.7e-05
2922,1460,0.000102
2932,1465,0.000115
2942,1470,9.2e-05
2952,1475,1.1e-05
2962,1480,0.000371
2972,1485,5.1e-05
2982,1490,9.6e-05
2992,1495,0.000112
3002,1500,7.6e-05
3012,1505,0.000109
3022,1510,8e-06
3032,1515,0.000103
3042,1520,0.000123
3052,1525,0.000111
3062,1530,6.5e-05
3072,1535,0.000129
3082,1540,7.5e-05
3092,1545,9.89999e-05
3102,1550,0.000201
3112,1555,0.0001
3122,1560,7.3e-05
3132,1565,0.000139
3142,1570,0.000118
3152,1575,0.000105
3162,1580,-0.00012
3172,1585,0.000157
3182,1590,0.000121
3192,1595,9.7e-05
3202,1600,0.000104
3212,1605,0.000136
3222,1610,0.000163
3232,1615,8.3e-05
3242,1620,3.4e-05
3252,1625,6.6e-05
3262,1630,0.000126
3272,1635,8.2e-05
3282,1640,0.000141
3292,1645,0.00043
3302,1650,0.000137
3312,1655,4.4e-05
3322,1660,0.000174
3332,1665,0.000118
3342,1670,0.000457
3352,1675,0.000196
3362,1680,0.000116
3372,1685,4e-05
3382,1690,8.7e-05
3392,1695,0.000138
3402,1700,6.2e-05
3412,1705,0.000102
3422,1710,-7.9e-05
3432,1715,6.09999e-05
3442,1720,4.1e-05
3452,1725,9.9e-05
3462,1730,0.000137
3472,1735,5.2e-05
3482,1740,0.000108
3492,1745,0.000173
3502,1750,9.7e-05
3512,1755,0.000165
3522,1760,0.000162
3532,1765,0.000104
3542,1770,0.000318
3552,1775,1.2e-05
3562,1780,7.3e-05
3572,1785,0.000112
3582,1790,0.000223
3592,1795,0.000186
3602,1800,0.000301
3612,1805,0.000238
3622,1810,6e-05
3632,1815,5.2e-05
3642,1820,0.000199
3652,1825,0.000187
3662,1830,0.000333
3672,1835,0.000222
3682,1840,6.9e-05
3692,1845,9.6e-05
3702,1850,0.000189
3712,1855,0.000165
3722,1860,0.000313
3732,1865,9.19999e-05
3742,1870,0.000176
3752,1875,1.3e-05
3762,1880,9.8e-05
3772,1885,0.000181
3782,1890,0.000209
3792,1895,0.000239
3802,1900,0.000207
3812,1905,0.000166
3822,1910,0.000101
3832,1915,7.3e-05
3842,1920,0.000142
3852,1925,0.000117
3862,1930,0.000129
3872,1935,0.000226
3882,1940,1.6e-05
3892,1945,0.000229
3902,1950,5.60001e-05
3912,1955,0.000172
3922,1960,0.000137
3932,1965,9.8e-05
3942,1970,0.000231
3952,1975,0.000122
3962,1980,0.000205
3972,1985,9.19999e-05
3982,1990,0.000112
3992,1995,0.000124
4002,2000,7.00001e-05
4012,2005,4e-05
4022,2010,0.000106
4032,2015,0.000154
4042,2020,0.000196
4052,2025,0.000136
4062,2030,0.000434
4072,2035,0.000122
4082,2040,0.000161
4092,2045,0.000149
4102,2050,0.000253
4112,2055,0.000188
4122,2060,0.00022
4132,2065,0.000101
4142,2070,0.000127
4152,2075,0.000111
4162,2080,0.000105
4172,2085,0.000203
4182,2090,0.000106
4192,2095,7.4e-05
4202,2100,0.000122
4212,2105,7.9e-05
4222,2110,0.00011
4232,2115,4.40001e-05
4242,2120,0.000179
4252,2125,0.000153
4262,2130,0.000115
4272,2135,-4.89999e-05
4282,2140,9.00007e-06
4292,2145,0.000143
4302,2150,0.000133
4312,2155,0.000124
4322,2160,7.3e-05
4332,2165,5.8e-05
4342,2170,0.000108
4352,2175,0.000172
4362,2180,6.90001e-05
4372,2185,4.00003e-06
4382,2190,3.5e-05
4392,2195,0.000195
4402,2200,0.000227
4412,2205,0.000289
4422,2210,0.000142
4432,2215,8.9e-05
4442,2220,0.000168
4452,2225,0.000149
4462,2230,0.000241
4472,2235,0.000203
4482,2240,0.002578
4492,2245,0.000205
4502,2250,-4.2e-05
4512,2255,-7.99994e-06
4522,2260,0.000109
4532,2265,0.000236
4542,2270,2.8e-05
4552,2275,7.4e-05
4562,2280,4.79999e-05
4572,2285,0.000183
4582,2290,0.000162
4592,2295,0.000253
4602,2300,0.000298
