Dim,Key,TempoM
2750,1,-5e-05
2760,1,-0.000234
2770,1,1.2e-05
2780,1,7.00005e-06
2790,1,0.000108
2800,1,5.5e-05
2810,1,9.4e-05
2820,1,0.000243
2830,1,-0.000284
2840,1,9.4e-05
2850,1,8.99995e-06
2860,1,3.4e-05
2870,1,0.000153
2880,1,0.000267
2890,1,0.000194
2900,1,3.1e-05
2910,1,2.5e-05
2920,1,0.000105
2930,1,-0.000229
2940,1,3.5e-05
2950,1,0.000274
2960,1,0.000234
2970,1,6.7e-05
2980,1,6.6e-05
2990,1,8e-05
3000,1,-1.7e-05
3010,1,2e-05
3020,1,0.000202
3030,1,0.000201
3040,1,0.000113
3050,1,0.000185
3060,1,2.39999e-05
3070,1,6.1e-05
3080,1,-4.9e-05
3090,1,0.000181
3100,1,0.000234
3110,1,-0.000372
3120,1,2.6e-05
3130,1,0.000124
3140,1,4.9e-05
3150,1,7e-05
3160,1,6.3e-05
3170,1,-4.4e-05
3180,1,0.000185
3190,1,-1.99996e-06
3200,1,0.000113
3210,1,8.8e-05
3220,1,0.000151
3230,1,0.00016
3240,1,0.000143
3250,1,-0.00102
3260,1,0.000149
3270,1,0.000127
3280,1,5.6e-05
3290,1,-5e-05
3300,1,5e-05
3310,1,0.000121
3320,1,7.3e-05
3330,1,5.2e-05
3340,1,1.2e-05
3350,1,2.5e-05
3360,1,7.7e-05
3370,1,-1.00001e-06
3380,1,0.0001
3390,1,8.5e-05
3400,1,0.000113
3410,1,4.8e-05
3420,1,-1.2e-05
3430,1,0.000225
3440,1,3.7e-05
3450,1,6.9e-05
3460,1,5.5e-05
3470,1,0.000149
3480,1,5.2e-05
3490,1,0.000197
3500,1,-2.1e-05
3510,1,-3.00002e-06
3520,1,3.6e-05
3530,1,0.00015
3540,1,0.000104
3550,1,2.8e-05
3560,1,6.9e-05
3570,1,0.002049
3580,1,0.000117
3590,1,6.2e-05
3600,1,0.000151
3610,1,-5.6e-05
3620,1,1.7e-05
3630,1,9.1e-05
3640,1,6.9e-05
3650,1,8.7e-05
3660,1,0.000109
3670,1,0.00022
3680,1,8.5e-05
3690,1,0.000227
3700,1,0.000102
3710,1,8.3e-05
3720,1,0.0001
3730,1,4.00003e-06
3740,1,0.00014
3750,1,9.30001e-05
3760,1,5.9e-05
3770,1,5.2e-05
3780,1,5.6e-05
3790,1,0.000117
3800,1,-5.7e-05
3810,1,3.7e-05
3820,1,8.1e-05
3830,1,0.000139
3840,1,4.9e-05
3850,1,0.000107
